"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-10-03","2021-10-09",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-40 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-10-10","2021-10-16",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-41 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-10-17","2021-10-23",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-42 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-10-24","2021-10-30",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-43 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-10-31","2021-11-06",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-44 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-11-07","2021-11-13",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-11-14","2021-11-20",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-11-21","2021-11-27",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-11-28","2021-12-04",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-12-05","2021-12-11",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-12-12","2021-12-18",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-12-19","2021-12-25",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2021-12-26","2022-01-01",2021,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-52 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2022-11-27","2022-12-03",2022,0,"Total","Admin0","Week","WHOPAHO-ALL-2022-W01-48"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2022-12-04","2022-12-10",2022,0,"Total","Admin0","Week","WHOPAHO-ALL-2022-W01-49"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2022-12-11","2022-12-17",2022,0,"Total","Admin0","Week","WHOPAHO-ALL-2022-W01-50 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2022-12-18","2022-12-24",2022,0,"Total","Admin0","Week","WHOPAHO-ALL-2022-W01-51 (Zero filling)"
"SAINT MARTIN",NA,NA,"SAINT MARTIN","MAF",85,"MAF",NA,"2022-12-25","2022-12-31",2022,0,"Total","Admin0","Week","WHOPAHO-ALL-2022-W01-52 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2000-01-01","2000-12-31",2000,5,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2001-01-01","2001-12-31",2001,3,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2002-01-01","2002-12-31",2002,1104,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2003-01-01","2003-12-31",2003,6,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2004-01-01","2004-12-31",2004,4,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2005-01-01","2005-12-31",2005,8,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2006-01-01","2006-12-31",2006,5,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2007-01-01","2007-12-31",2007,2,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2008-01-01","2008-12-31",2008,6,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2009-01-01","2009-12-31",2009,10,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2010-01-01","2010-12-31",2010,133,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2011-01-01","2011-12-31",2011,47,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2012-01-01","2012-12-31",2012,91,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2013-01-01","2013-12-31",2013,127,"Total","Admin0","Year","WHOPAHO-ALL-2013-Y02-00"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-11-02","2014-11-08",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-11-09","2014-11-15",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-11-16","2014-11-22",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-11-23","2014-11-29",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-11-30","2014-12-06",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-12-07","2014-12-13",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-12-14","2014-12-20",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-12-21","2014-12-27",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-52"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2014-12-28","2015-01-03",2014,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-53"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-02-26","2017-03-04",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-09"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-03-05","2017-03-11",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-10"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-03-12","2017-03-18",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-11"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-03-19","2017-03-25",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-12"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-03-26","2017-04-01",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-13"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-04-02","2017-04-08",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-14"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-04-09","2017-04-15",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-15"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-04-16","2017-04-22",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-16"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-04-23","2017-04-29",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-17"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-04-30","2017-05-06",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-18"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-05-07","2017-05-13",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-19"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-05-14","2017-05-20",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-20"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-05-21","2017-05-27",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-21"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-05-28","2017-06-03",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-22"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-06-04","2017-06-10",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-23"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-06-11","2017-06-17",2017,1,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-24"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-06-18","2017-06-24",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-25"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-06-25","2017-07-01",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-26"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-07-02","2017-07-08",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-27"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-07-09","2017-07-15",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-28"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-07-16","2017-07-22",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-29"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-07-23","2017-07-29",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-30"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-07-30","2017-08-05",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-31"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-08-06","2017-08-12",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-32"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-08-13","2017-08-19",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-33"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-08-20","2017-08-26",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-34"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-08-27","2017-09-02",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-35"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-09-03","2017-09-09",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-36"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-09-10","2017-09-16",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-37"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-09-17","2017-09-23",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-38"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-09-24","2017-09-30",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-39"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-10-01","2017-10-07",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-40"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-10-08","2017-10-14",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-41"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-10-15","2017-10-21",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-42"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-10-22","2017-10-28",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-43"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-10-29","2017-11-04",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-44"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-11-05","2017-11-11",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-11-12","2017-11-18",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-11-19","2017-11-25",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-11-26","2017-12-02",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-12-03","2017-12-09",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-12-10","2017-12-16",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-12-17","2017-12-23",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-12-24","2017-12-30",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-52"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2017-12-31","2018-01-06",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-01"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-01-07","2018-01-13",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-02"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-01-14","2018-01-20",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-03"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-01-21","2018-01-27",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-04"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-05-20","2018-05-26",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-21"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-05-27","2018-06-02",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-22"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-06-03","2018-06-09",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-23"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-06-10","2018-06-16",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-24"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-06-17","2018-06-23",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-25"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-06-24","2018-06-30",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-26"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-07-01","2018-07-07",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-27"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-07-08","2018-07-14",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-28"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-07-15","2018-07-21",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-29"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-07-22","2018-07-28",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-30"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-07-29","2018-08-04",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-31"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-08-05","2018-08-11",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-32"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-08-12","2018-08-18",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-33"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-08-19","2018-08-25",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-34"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-08-26","2018-09-01",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-35"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2018-09-02","2018-09-08",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-36"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-01-27","2019-02-02",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-05 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-02-03","2019-02-09",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-06 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-02-10","2019-02-16",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-07 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-02-17","2019-02-23",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-08 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-02-24","2019-03-02",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-09 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-03-03","2019-03-09",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-10 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-03-10","2019-03-16",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-11 (Zero filling)"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-07-07","2019-07-13",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-28"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-07-14","2019-07-20",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-29"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-07-21","2019-07-27",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-30"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-07-28","2019-08-03",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-31"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-08-04","2019-08-10",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-32"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-08-11","2019-08-17",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-33"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-08-18","2019-08-24",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-34"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-08-25","2019-08-31",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-35"
"SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT",NA,"2019-09-01","2019-09-07",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-36"
